Numero;Utenza;Fattura;Data;Valore (m³)
61849780;99940539;FT-2022-93969;21/04/2022;5365
61853371;68313237;FT-2020-81897;24/12/2020;5010
61853623;56764281;FT-2022-07033;29/09/2022;4445
61854346;92672800;FT-2026-01015;13/01/2026;3645
61855189;69401399;FT-2021-14972;29/09/2021;2810
61859553;65937661;FT-2026-65822;25/03/2026;5139
61866393;87252287;;03/05/2023;1881
61871166;42567405;;30/06/2022;299
61873738;82386410;FT-2020-08365;08/06/2020;3073
61875926;88660324;FT-2022-27766;27/02/2022;719
61888159;15808140;FT-2023-27500;24/04/2023;2267
61890052;15801195;FT-2021-62725;15/05/2021;1078
61892541;33993302;FT-2023-66448;29/08/2023;1929
61892717;37322857;FT-2020-99749;10/06/2020;5050
61899331;81052987;FT-2025-27991;29/06/2025;484
61899966;43276334;;01/07/2021;3014
61905370;89306189;FT-2022-45074;07/09/2022;1803
61906386;67238161;FT-2021-00598;19/07/2021;3521
61909978;34932149;FT-2024-52683;30/01/2024;3170
61912148;47565697;FT-2024-67850;04/10/2024;2263
61917497;49601609;FT-2022-96194;07/11/2022;4431
61919527;22513412;FT-2024-06689;14/06/2024;2828
61921216;57292774;FT-2021-37719;09/09/2021;1039
61923661;36398214;FT-2024-66846;02/10/2024;1658
61927202;43085441;FT-2025-84772;30/12/2025;2494
61932749;37109104;;15/06/2022;997
61937592;93065031;FT-2022-41538;06/02/2022;641
61944799;99438301;FT-2024-72239;18/03/2024;2189
61945552;84564240;FT-2021-42880;16/11/2021;5398
61945639;73659050;FT-2022-35545;06/12/2022;3994
61956374;96862748;;28/09/2022;4463
61962656;52304120;FT-2022-33405;04/01/2022;1782
61978851;15808140;FT-2023-41730;05/01/2023;2063
61980841;76081611;;12/04/2024;2389
61984690;18781414;FT-2022-86882;24/07/2022;2443
61991635;69696915;FT-2024-10802;08/06/2024;4639
61992537;24982824;FT-2024-85143;29/06/2024;2790
61995666;12293094;FT-2023-66120;29/05/2023;1937
61998406;47660144;FT-2024-82955;22/03/2024;1061
61999037;64647548;FT-2023-06107;17/09/2023;2717
62006017;75353896;FT-2022-48340;24/03/2022;5062
62006952;71298897;FT-2022-63386;08/01/2022;1526
62008291;31269748;;21/08/2024;1626
62013353;66683032;FT-2024-43036;29/10/2024;5067
62015230;69905270;FT-2022-04707;11/01/2022;3288
62016578;91412478;;21/12/2022;4371
62021028;12564347;FT-2022-15075;26/07/2022;1035
62022462;37976178;FT-2021-23610;14/11/2021;3129
62024726;10713204;FT-2023-06593;12/07/2023;3460
62045781;55657817;FT-2023-23012;09/03/2023;1563
62046528;34412907;FT-2025-50145;20/01/2025;2347
62056871;90207612;FT-2022-28409;07/09/2022;4117
62061746;23791805;FT-2024-17638;04/10/2024;4658
62073307;56225223;FT-2025-50391;05/07/2025;1655
62085472;60492217;FT-2021-00785;15/11/2021;2438
62091780;44479459;FT-2023-20060;31/07/2023;1821
62102025;49719126;FT-2021-78283;25/05/2021;1093
62102656;24999703;FT-2023-77702;18/02/2023;3483
62115812;30190725;FT-2025-53386;13/12/2025;561
62121190;95931526;FT-2021-03576;05/11/2021;2599
62121449;95389097;FT-2023-20224;06/03/2023;645
62129354;53380054;FT-2024-57025;01/07/2024;3571
62129881;59121516;FT-2023-53872;14/06/2023;1052
62137742;11343390;FT-2025-67277;30/05/2025;3155
62138797;95758512;FT-2025-81333;24/03/2025;1947
62140720;94262264;FT-2023-99654;17/07/2023;3143
62170571;14806757;FT-2021-39265;23/05/2021;945
62172013;47804704;FT-2022-77428;29/01/2022;2458
62175447;62182307;FT-2024-80555;18/12/2024;3952
62179387;56526505;FT-2022-72994;27/06/2022;3513
62196042;67150997;FT-2025-15586;09/01/2025;4079
62201098;19679042;FT-2022-26967;19/04/2022;5033
62206894;72174596;FT-2021-33256;13/01/2021;4598
62212609;13909120;FT-2023-31687;26/01/2023;3250
62216225;25573257;FT-2022-95430;21/11/2022;3280
62223820;15585575;FT-2023-81699;18/11/2023;3149
62236881;67887282;FT-2022-90386;06/12/2022;1605
62238173;80554899;FT-2021-99310;06/04/2021;3342
62241683;18445801;FT-2023-05826;02/12/2023;768
62243684;84527193;FT-2025-45676;30/08/2025;2675
62245315;25791150;;13/06/2021;2621
62246148;58723858;;30/08/2024;3412
62248085;32122427;FT-2025-09007;20/01/2025;446
62248364;30429862;FT-2022-06289;28/01/2022;2627
62258272;24290018;FT-2024-19159;28/10/2024;4533
62263700;63145945;FT-2024-71899;04/12/2024;4476
62265005;72752800;FT-2021-42773;17/11/2021;1507
62274377;97047966;FT-2024-28831;08/08/2024;2836
62306718;77883873;;05/12/2024;877
62309652;89080759;FT-2023-76372;22/10/2023;3632
62311524;78234284;FT-2020-39788;19/11/2020;1025
62315148;25020450;FT-2023-47204;04/03/2023;1381
62319307;37918750;FT-2024-00656;09/10/2024;4459
62319918;21312901;FT-2023-95732;05/09/2023;2637
62321959;90100623;FT-2021-73800;13/07/2021;3289
62323773;83174457;FT-2025-15824;12/03/2025;1874
62325926;32527560;FT-2020-75001;16/06/2020;555
62329118;47191275;FT-2023-76081;04/01/2023;1744
62335721;31053161;FT-2022-63916;11/03/2022;5131
62338162;51183909;;30/11/2022;884
62338197;26498373;FT-2023-17067;20/10/2023;1477
62364433;39516469;FT-2022-13973;08/05/2022;4622
62365715;28839774;FT-2024-30590;06/05/2024;4683
62369615;51761302;FT-2022-38824;27/07/2022;2484
62370988;27468135;;25/02/2023;2897
62378875;82360244;FT-2025-06855;24/02/2025;4115
62379056;45331060;FT-2020-30442;14/06/2020;3658
62382132;52788598;FT-2025-46874;08/10/2025;1033
62386659;25330706;FT-2024-48760;26/10/2024;2266
62387366;94643944;FT-2022-23682;29/05/2022;1345
62389311;13909120;FT-2022-76866;13/09/2022;3229
62395581;13250173;FT-2024-94567;26/04/2024;374
62397103;91412478;FT-2023-86188;03/11/2023;4970
62401255;53269834;FT-2024-79925;19/01/2024;4602
62403807;29182619;FT-2021-28099;15/10/2021;947
62414842;69446333;FT-2023-25865;22/03/2023;2362
62417485;55669078;FT-2023-25771;08/04/2023;4332
62418643;99425652;FT-2021-72923;29/10/2021;3776
62418864;20187803;;23/04/2024;4165
62422085;81180045;FT-2020-25111;18/11/2020;5030
62423037;16624813;FT-2022-86286;10/04/2022;1032
62426285;53898364;FT-2022-24928;22/02/2022;4935
62427110;54210175;;12/09/2020;3238
62428547;49650496;FT-2022-02533;21/09/2022;4222
62430019;35461684;FT-2023-81993;09/05/2023;2267
62435830;15151864;;29/06/2023;2598
62436127;66870941;FT-2023-03359;02/01/2023;2688
62439621;16409097;FT-2023-07884;02/12/2023;2398
62446248;28011308;FT-2024-13683;13/08/2024;2287
62448756;43173936;FT-2023-59056;26/07/2023;3145
62455262;78809255;;25/06/2020;803
62456215;46534764;FT-2021-47882;05/11/2021;601
62461385;66731370;FT-2021-72327;17/01/2021;1148
62469607;81269379;FT-2023-91877;02/07/2023;2491
62474267;41625265;FT-2023-61654;21/03/2023;537
62475088;99370858;FT-2022-14690;28/02/2022;4883
62476365;28924195;;05/07/2024;3650
62476989;91372143;FT-2023-04676;06/07/2023;4069
62482419;92606888;FT-2025-47608;31/10/2025;461
62490132;46873209;FT-2021-88108;07/10/2021;5041
62494228;27502413;FT-2021-20393;25/07/2021;3913
62495479;55557663;FT-2023-84870;20/04/2023;3043
62503980;11196227;FT-2022-25183;12/08/2022;1516
62504740;23334476;FT-2023-54665;05/06/2023;3240
62507864;58413768;FT-2021-81281;23/10/2021;4723
62513357;37745750;;07/01/2024;4347
62515163;90056409;FT-2026-87169;27/04/2026;4747
62519731;36154872;FT-2021-48640;05/07/2021;2499
62522773;95247442;FT-2021-35073;17/02/2021;3416
62527357;19231950;FT-2025-07101;30/08/2025;2281
62535062;90702729;;11/10/2022;2153
62542824;91676634;;01/10/2022;5166
62543006;40013414;FT-2020-62243;14/07/2020;519
62545766;39517122;FT-2022-03927;18/07/2022;1937
62549655;98771699;FT-2021-34738;28/09/2021;329
62555228;67355481;FT-2023-96386;09/12/2023;5313
62555944;44479459;FT-2023-54119;28/04/2023;1587
62563514;40678019;FT-2023-46791;02/05/2023;2946
62565997;57452455;FT-2023-12326;22/07/2023;3838
62574852;68105801;FT-2020-23909;17/07/2020;4538
62577912;20696374;FT-2021-89314;30/05/2021;4595
62578208;99370858;FT-2020-45815;23/12/2020;4008
62578321;15932525;;10/12/2020;3051
62590775;93393994;;26/07/2022;1568
62593562;96275537;;23/08/2025;1045
62596261;11284008;FT-2022-44118;05/12/2022;5034
62598674;46402701;FT-2023-92756;21/02/2023;3693
62605001;17628397;FT-2024-18109;02/12/2024;2143
62614037;80368605;;11/04/2021;2622
62615582;31531936;FT-2022-74700;25/04/2022;1965
62623137;85826762;;07/06/2024;2249
62631128;82235028;;09/08/2022;3001
62636457;28676610;FT-2021-97425;01/04/2021;2031
62637393;71607626;FT-2023-22907;18/05/2023;3614
62640493;21739348;FT-2022-33077;29/12/2022;3373
62645435;68844437;FT-2021-26143;05/08/2021;4335
62655517;94315567;;28/02/2025;4544
62660204;22833195;;19/12/2024;4868
62660521;81928892;FT-2021-97829;22/09/2021;3945
62660996;67238161;FT-2022-94657;18/11/2022;4360
62666615;44670656;FT-2022-57647;27/03/2022;3993
62672608;87293430;;22/06/2021;2491
62686412;30481093;;07/09/2020;5026
62687350;12656477;FT-2022-89770;04/05/2022;2904
62692000;12409398;FT-2024-69336;06/07/2024;2126
62694833;12252677;FT-2021-71059;12/02/2021;4496
62699696;14337009;FT-2025-37126;21/02/2025;757
62700136;44657871;FT-2022-24255;04/11/2022;1720
62702032;80600746;FT-2023-48095;04/04/2023;2919
62703031;28244935;;19/12/2022;2637
62707864;76024161;FT-2022-35735;14/05/2022;4694
62708673;82839476;;02/05/2023;527
62714825;67421884;FT-2022-28767;30/03/2022;865
62725452;49248878;FT-2021-89442;26/01/2021;5516
62732763;61181961;FT-2023-34123;16/07/2023;4132
62734251;95455418;FT-2022-65946;11/05/2022;1827
62736783;58141401;;30/07/2022;526
62737412;66490132;FT-2023-43088;24/11/2023;1871
62738199;45978207;;04/04/2021;3133
62751233;62798524;;16/05/2020;4775
62751623;39443141;;18/12/2023;2987
62751642;48201140;FT-2024-31541;21/05/2024;913
62757451;83794999;FT-2024-25150;11/03/2024;3998
62757617;69329715;FT-2022-57336;02/02/2022;1257
62757691;18931734;FT-2023-58009;10/08/2023;4738
62758140;87527071;;23/11/2021;2559
62758144;62711116;FT-2021-78562;25/03/2021;5021
62762509;10491744;FT-2022-66131;31/05/2022;3655
62763213;25843456;FT-2025-14806;08/02/2025;1093
62767587;16258736;FT-2021-61921;04/08/2021;1344
62773139;60566588;FT-2022-06245;23/05/2022;3012
62773301;24069375;FT-2021-96940;11/02/2021;725
62774102;61918716;FT-2022-68130;16/04/2022;2583
62774952;47828035;FT-2025-71888;27/05/2025;2891
62787872;31384155;FT-2021-86509;03/03/2021;2701
62791973;51359665;FT-2022-71972;15/09/2022;1969
62792966;57386463;FT-2020-11648;22/12/2020;4112
62796906;74967379;FT-2023-27801;12/07/2023;5243
62797578;27006814;;02/09/2022;3310
62806500;43777303;FT-2021-45409;24/03/2021;4279
62808369;47298268;FT-2022-14522;14/11/2022;1964
62808515;17139848;FT-2022-68410;14/04/2022;884
62814641;13909120;FT-2023-01399;16/12/2023;3418
62816172;34554620;FT-2023-62679;27/02/2023;4178
62818341;69027716;FT-2025-48180;06/02/2025;3446
62822094;70634942;FT-2021-45508;14/05/2021;3960
62823244;62991241;FT-2020-26677;20/05/2020;2553
62830180;28114374;;31/12/2022;2660
62833222;58838425;FT-2023-45177;24/01/2023;3132
62839295;84186256;FT-2024-59698;25/02/2024;3914
62843585;97495591;FT-2021-89153;25/10/2021;3482
62853326;95675910;FT-2025-82385;29/01/2025;1074
62864486;79296568;FT-2024-09792;03/07/2024;2689
62882174;43099000;FT-2023-87399;08/12/2023;3969
62894506;13369995;;16/10/2022;2809
62898584;93199529;FT-2026-04906;30/01/2026;3688
62900468;28236881;FT-2020-54606;29/10/2020;2269
62907729;42397913;FT-2025-11963;11/10/2025;702
62919387;93952525;FT-2022-55388;17/02/2022;4205
62920511;51566765;FT-2023-63829;30/03/2023;1241
62922814;84758339;FT-2022-64619;29/07/2022;5010
62954501;50410719;FT-2022-72502;17/09/2022;3189
62955787;29797972;FT-2023-98202;08/08/2023;1840
62959316;37745750;FT-2023-86273;23/05/2023;4099
62971987;73781704;FT-2026-94601;14/04/2026;3255
62972610;13471754;FT-2024-88479;27/07/2024;4042
62978619;63439611;FT-2023-28936;21/04/2023;3603
62979119;49979927;FT-2021-48788;30/12/2021;4278
62983996;17499359;FT-2026-37239;22/01/2026;4049
62985216;92975147;FT-2023-14651;31/05/2023;1720
62986987;49507051;FT-2022-32487;30/09/2022;4485
62992255;21678815;FT-2025-11481;11/07/2025;3971
62994213;52458667;FT-2022-26873;20/09/2022;4799
62994231;51232806;FT-2023-42565;11/11/2023;3951
63001487;30388065;FT-2023-33277;21/09/2023;3782
63008477;98310303;;13/10/2021;3437
63010769;42396440;FT-2022-18156;18/09/2022;1060
63011798;24488112;FT-2022-85690;08/05/2022;1271
63015786;34554620;;10/06/2022;4150
63021626;88836922;;18/08/2022;1978
63024745;16431713;FT-2021-57800;23/05/2021;4744
63025068;97621577;FT-2024-46891;17/03/2024;749
63025558;67887282;FT-2021-22679;11/06/2021;1378
63027553;77250280;FT-2022-38245;16/11/2022;4952
63031251;47825371;;03/06/2023;4227
63031836;22833372;FT-2022-19850;18/09/2022;2072
63035645;58543298;;20/07/2025;2199
63043893;59476419;FT-2023-31345;29/03/2023;3186
63045274;83663256;FT-2025-40363;30/03/2025;4576
63045364;95445877;;09/07/2021;3836
63056071;74772512;FT-2024-61003;31/01/2024;1876
63060135;36471246;FT-2023-96461;27/10/2023;2264
63063911;79078447;FT-2023-93863;10/09/2023;1519
63076174;50002086;;31/08/2021;4924
63082427;81494981;FT-2024-57508;23/03/2024;1083
63085492;77837770;FT-2021-78229;19/02/2021;2038
63085968;27635064;FT-2022-99576;24/02/2022;4787
63090643;16881164;FT-2021-72698;18/01/2021;4109
63093797;35080046;FT-2022-93381;09/11/2022;4148
63099638;15916118;FT-2025-19852;03/04/2025;2687
63101817;74639138;FT-2022-56230;05/09/2022;4798
63102389;97807202;FT-2021-58942;23/01/2021;4310
63106071;43312797;FT-2023-70149;01/09/2023;1409
63108975;13528805;FT-2020-06805;19/07/2020;3737
63120705;24530385;FT-2024-70454;08/12/2024;2928
63124433;28188355;;15/01/2022;3612
63128708;39745493;FT-2020-52711;06/06/2020;4363
63128982;40972361;FT-2022-24668;03/04/2022;1289
63129937;83748525;FT-2022-11185;13/09/2022;3183
63130218;41943375;FT-2020-55779;06/10/2020;4597
63131111;14085206;FT-2023-03952;07/03/2023;2012
63131452;25330706;FT-2024-25573;16/10/2024;2431
63133639;34491342;FT-2021-22949;30/11/2021;5116
63137142;31892240;FT-2021-34791;14/02/2021;4167
63155337;38498247;FT-2023-77222;14/08/2023;4317
63168330;56902177;FT-2023-70490;20/08/2023;3375
63170566;85418277;FT-2021-91867;15/10/2021;2060
63173674;95646799;FT-2025-52840;23/07/2025;2229
63178924;75182755;FT-2023-63286;09/01/2023;2065
63180325;55238055;FT-2022-68199;17/12/2022;1214
63183844;94656482;FT-2022-81401;09/08/2022;568
63186551;25812362;FT-2023-06516;15/05/2023;4239
63191527;45107651;FT-2021-49809;31/01/2021;4140
63192484;60034522;;05/04/2022;5170
63205654;38986832;FT-2021-21538;26/11/2021;1474
63206296;65852294;FT-2022-92397;14/10/2022;3607
63207171;21123590;FT-2024-99386;28/02/2024;1043
63209537;61531952;FT-2021-77264;05/10/2021;735
63212289;37585485;FT-2024-71192;01/12/2024;1990
63212433;42134952;FT-2021-39282;28/12/2021;4210
63214078;45117455;FT-2024-56837;22/02/2024;3832
63225873;13265513;FT-2022-15534;28/03/2022;2687
63235919;25819956;FT-2021-42183;17/08/2021;1733
63245348;54429906;FT-2025-37203;20/08/2025;4937
63245376;91789046;FT-2022-06799;17/08/2022;3232
63248883;63259399;FT-2023-01131;21/01/2023;2094
63250108;13230888;FT-2021-28340;14/11/2021;2185
63254485;23791805;FT-2024-33882;02/08/2024;4538
63255758;79961315;FT-2022-94889;03/04/2022;3833
63269038;19859167;FT-2023-02143;19/12/2023;2893
63269967;27925136;FT-2022-70903;26/06/2022;3237
63276382;39378132;;10/05/2025;5001
63281298;57082317;FT-2021-22188;20/08/2021;4336
63285243;52059868;;18/01/2024;4911
63299449;49886365;;16/11/2022;883
63305647;55443441;;13/02/2024;2436
63310479;35120734;FT-2024-86369;24/10/2024;1834
63317427;73187328;FT-2020-72131;04/08/2020;3178
63317519;76296586;FT-2023-14200;31/05/2023;3629
63320352;76790667;FT-2023-67202;10/12/2023;4623
63321920;47884437;FT-2021-43146;02/02/2021;378
63329870;88197354;FT-2023-62448;07/05/2023;1980
63330763;63666845;;05/01/2021;5348
63333304;43777303;FT-2021-03156;25/09/2021;4285
63342539;34109881;FT-2022-61022;15/10/2022;4273
63346978;27340242;FT-2024-47915;29/08/2024;1171
63351497;73678508;FT-2026-28593;01/04/2026;4117
63352342;33129957;FT-2021-84974;26/10/2021;1275
63353882;19231950;FT-2025-89527;16/05/2025;2132
63371967;98546734;FT-2025-29944;02/09/2025;2619
63373423;91376742;FT-2024-03942;27/10/2024;2390
63378287;11385500;FT-2023-68939;31/03/2023;3844
63378318;69208235;FT-2022-91989;05/10/2022;2974
63392223;86448676;FT-2023-60773;26/10/2023;882
63395374;26537778;FT-2023-86526;16/12/2023;2618
63402786;78278472;FT-2025-59131;23/01/2025;2402
63403936;74639138;FT-2021-74768;13/01/2021;3940
63403953;24706165;FT-2022-94146;18/08/2022;1052
63406407;47177588;FT-2023-91333;22/12/2023;3341
63407982;92778816;;03/04/2020;4314
63409133;62476096;FT-2021-41669;12/12/2021;3080
63414992;91643212;FT-2024-04582;08/11/2024;4724
63417869;92778816;FT-2021-52168;02/06/2021;5120
63419582;46873209;FT-2021-88532;29/11/2021;4957
63421421;80423573;FT-2021-89904;23/05/2021;513
63431075;55669078;FT-2022-93351;10/02/2022;3961
63431451;10644547;FT-2023-13604;26/12/2023;4259
63432497;87205171;FT-2021-94094;10/07/2021;3901
63436216;60405669;FT-2024-99236;10/08/2024;994
63441175;13401535;FT-2023-80832;21/06/2023;5324
63451443;16399241;FT-2025-63823;17/03/2025;1907
63451914;66932596;FT-2022-22895;10/06/2022;1141
63454547;84993097;FT-2022-52326;04/09/2022;3543
63457350;24374830;FT-2022-49046;20/09/2022;2975
63458782;28114374;FT-2023-48129;09/05/2023;2740
63459974;52206185;FT-2020-69099;17/09/2020;1300
63464037;75272618;FT-2021-21674;03/04/2021;4663
63465531;35803056;FT-2021-26498;16/03/2021;4421
63471012;76292508;FT-2021-92217;04/11/2021;4356
63473983;60375480;;27/06/2025;4214
63490531;15510762;FT-2022-81547;07/10/2022;5045
63492371;64500902;FT-2024-36006;18/10/2024;4964
63493825;75241573;FT-2021-47188;09/10/2021;1240
63499191;33091307;FT-2023-23914;04/10/2023;3582
63510166;54258922;FT-2023-24597;20/03/2023;1826
63515468;66719503;FT-2021-17175;08/02/2021;2299
63523882;39517122;FT-2022-30875;09/01/2022;1681
63528050;74969028;FT-2023-30696;16/03/2023;1886
63528544;45978207;FT-2021-61550;03/09/2021;3280
63534027;75571364;FT-2025-93093;03/01/2025;4338
63534220;63666845;FT-2021-49866;21/04/2021;5568
63539260;20672752;;09/10/2020;410
63544642;21804674;FT-2023-30077;22/03/2023;1945
63546461;50640391;FT-2021-18551;21/11/2021;4009
63549337;60933280;FT-2025-80462;06/05/2025;545
63551422;11259283;FT-2022-19575;29/08/2022;3325
63555546;39676291;;27/10/2024;1006
63555967;72624467;FT-2020-01370;24/09/2020;4690
63560087;62654610;FT-2023-45562;23/05/2023;5379
63564876;25812362;;22/10/2023;4369
63565378;55443441;;08/09/2023;2261
63566422;12764513;FT-2021-20113;02/01/2021;675
63585213;28777953;FT-2022-01722;27/04/2022;1400
63596624;51680061;FT-2020-20570;05/10/2020;2303
63599827;16347418;FT-2020-95257;12/12/2020;5209
63600057;44377982;FT-2023-99569;20/06/2023;2533
63603888;38334557;FT-2022-11219;10/11/2022;3576
63605650;66286078;FT-2022-60238;08/04/2022;3810
63606499;12374326;FT-2021-06248;31/12/2021;4087
63607360;99370858;FT-2020-83462;14/06/2020;3489
63613257;41465003;FT-2024-76716;28/06/2024;5899
63613269;22697893;FT-2022-53914;05/03/2022;810
63616270;96706632;;18/11/2020;4315
63617719;62658728;;15/05/2020;2618
63621598;93415599;FT-2021-69603;22/12/2021;2957
63624391;86176404;FT-2021-11406;18/03/2021;1876
63627699;48520232;;29/05/2022;4686
63629579;69446333;;20/06/2023;2468
63630482;23247546;FT-2021-23717;11/10/2021;3109
63632098;53380054;FT-2024-16393;27/06/2024;3486
63634926;26437702;;14/12/2022;1773
63635286;25922912;FT-2025-17840;04/06/2025;2901
63641050;44650275;;18/10/2025;3745
63650550;90617445;FT-2021-98440;11/10/2021;5227
63651744;84527193;FT-2025-56692;19/05/2025;2686
63655371;14388176;FT-2025-58504;16/08/2025;2615
63656007;75984607;FT-2023-27692;28/09/2023;3911
63666045;56058679;FT-2024-46342;24/02/2024;2544
63670518;11223414;FT-2022-94277;08/07/2022;4529
63682631;57683420;FT-2021-95483;24/11/2021;3471
63684233;31018188;FT-2024-76610;26/09/2024;834
63686860;55669078;FT-2022-99257;02/07/2022;4139
63689338;50581519;FT-2023-12890;13/07/2023;667
63693336;47638274;;05/11/2020;2829
63700876;85646726;FT-2023-49465;03/09/2023;4069
63702054;32719260;FT-2021-09845;26/09/2021;2644
63702294;63780189;FT-2022-17325;02/05/2022;4818
63707660;25388824;FT-2024-26359;23/05/2024;2702
63710258;18143561;;15/01/2024;3038
63711319;29455868;FT-2022-65768;02/09/2022;3396
63712997;43679608;FT-2022-05957;19/02/2022;1901
63714961;13369995;FT-2022-06361;17/11/2022;2806
63720521;25594284;FT-2023-18490;11/12/2023;1416
63731149;62798524;;14/12/2020;5235
63736534;18041756;FT-2023-45528;04/04/2023;1440
63746461;69224839;FT-2024-26408;25/12/2024;1774
63769219;96312407;FT-2020-93598;04/12/2020;2815
63769630;82616949;FT-2024-66601;24/11/2024;3286
