NUMERO;DATA;IMPONIBILE;IVA;TOTALE
FT-2022-85965;19/09/2022;2494.23;548.73;3042.96
FT-2022-85985;13/12/2022;8660.78;1905.37;10566.15
FT-2022-86032;10/12/2022;8876.44;1952.82;10829.26
FT-2022-86135;05/07/2022;2353.79;517.83;2871.62
FT-2022-86157;01/10/2022;11298.58;2485.69;13784.27
FT-2022-86162;21/12/2022;1422.05;312.85;1734.90
FT-2022-86177;20/08/2022;7736.50;1702.03;9438.53
FT-2022-86211;13/06/2022;7596.22;1671.17;9267.39
FT-2022-86244;17/12/2022;2933.52;645.37;3578.89
FT-2022-86260;11/12/2022;13054.55;2872.00;15926.55
FT-2022-86286;20/04/2022;1735.23;381.75;2116.98
FT-2022-86297;13/03/2022;510.43;112.29;622.72
FT-2022-86306;12/04/2022;6251.09;1375.24;7626.33
FT-2022-86313;09/06/2022;3040.88;668.99;3709.87
FT-2022-86402;06/01/2023;7127.55;1568.06;8695.61
FT-2022-86465;18/09/2022;8323.05;1831.07;10154.12
FT-2022-86500;19/12/2022;8469.35;1863.26;10332.61
FT-2022-86545;16/05/2022;6525.47;1435.60;7961.07
FT-2022-86561;04/11/2022;479.90;105.58;585.48
FT-2022-86638;25/06/2022;1619.56;356.30;1975.86
FT-2022-86696;14/11/2022;15746.97;3464.33;19211.30
FT-2022-86709;09/08/2022;5023.39;1105.15;6128.54
FT-2022-86731;15/10/2022;6363.75;1400.03;7763.78
FT-2022-86745;12/02/2022;7962.34;1751.71;9714.05
FT-2022-86752;14/04/2022;15708.92;3455.96;19164.88
FT-2022-86786;14/02/2022;1600.65;352.14;1952.79
FT-2022-86799;13/10/2022;7081.13;1557.85;8638.98
FT-2022-86811;16/10/2022;14149.55;3112.90;17262.45
FT-2022-86831;01/10/2022;13060.37;2873.28;15933.65
FT-2022-86848;15/10/2022;2411.66;530.57;2942.23
FT-2022-86865;27/01/2022;2226.14;489.75;2715.89
FT-2022-86882;01/08/2022;7309.05;1607.99;8917.04
FT-2022-86940;18/07/2022;5502.49;1210.55;6713.04
FT-2022-86957;14/07/2022;4945.23;1087.95;6033.18
FT-2022-86998;09/08/2022;4340.10;954.82;5294.92
FT-2022-87076;12/10/2022;6996.63;1539.26;8535.89
FT-2022-87085;30/12/2022;3363.92;740.06;4103.98
FT-2022-87086;07/08/2022;7023.19;1545.10;8568.29
FT-2022-87106;13/01/2022;3232.92;711.24;3944.16
FT-2022-87232;21/09/2022;2011.45;442.52;2453.97
FT-2022-87236;21/05/2022;8149.23;1792.83;9942.06
FT-2022-87289;08/10/2022;3799.06;835.79;4634.85
FT-2022-87318;07/07/2022;1289.61;283.71;1573.32
FT-2022-87372;01/02/2022;3624.00;797.28;4421.28
FT-2022-87375;30/08/2022;8394.43;1846.77;10241.20
FT-2022-87386;04/08/2022;7567.08;1664.76;9231.84
FT-2022-87392;19/02/2022;1170.23;257.45;1427.68
FT-2022-87400;29/11/2022;4003.99;880.88;4884.87
FT-2022-87508;24/05/2022;8656.74;1904.48;10561.22
FT-2022-87529;23/11/2022;6310.71;1388.36;7699.07
FT-2022-87567;13/02/2022;1653.32;363.73;2017.05
FT-2022-87575;26/07/2022;10122.30;2226.91;12349.21
FT-2022-87576;04/09/2022;8142.23;1791.29;9933.52
FT-2022-87592;17/06/2022;796.77;175.29;972.06
FT-2022-87685;07/11/2022;4980.63;1095.74;6076.37
FT-2022-87721;15/04/2022;3443.08;757.48;4200.56
FT-2022-87733;07/07/2022;8829.84;1942.56;10772.40
FT-2022-87785;29/12/2022;4612.94;1014.85;5627.79
FT-2022-87786;03/03/2022;3372.63;741.98;4114.61
FT-2022-87804;19/05/2022;7380.15;1623.63;9003.78
FT-2022-87806;23/07/2022;9029.67;1986.53;11016.20
FT-2022-87858;03/05/2022;3911.74;860.58;4772.32
FT-2022-87862;30/06/2022;1923.31;423.13;2346.44
FT-2022-87866;14/07/2022;7248.89;1594.76;8843.65
FT-2022-87889;04/09/2022;8781.02;1931.82;10712.84
FT-2022-87919;19/04/2022;2118.78;466.13;2584.91
FT-2022-87977;13/05/2022;13457.41;2960.63;16418.04
FT-2022-87990;11/04/2022;5875.74;1292.66;7168.40
FT-2022-87998;06/08/2022;9820.39;2160.49;11980.88
FT-2022-88011;03/09/2022;6191.75;1362.18;7553.93
FT-2022-88065;19/11/2022;3757.66;826.69;4584.35
FT-2022-88075;14/04/2022;9631.80;2119.00;11750.80
FT-2022-88104;27/06/2022;2651.44;583.32;3234.76
FT-2022-88143;28/01/2022;2585.16;568.74;3153.90
FT-2022-88157;11/02/2022;5492.01;1208.24;6700.25
FT-2022-88191;21/03/2022;11732.93;2581.24;14314.17
FT-2022-88214;27/11/2022;2406.75;529.49;2936.24
FT-2022-88228;14/07/2022;9039.43;1988.67;11028.10
FT-2022-88236;08/01/2022;11255.71;2476.26;13731.97
FT-2022-88280;21/09/2022;3663.04;805.87;4468.91
FT-2022-88323;09/07/2022;15057.42;3312.63;18370.05
FT-2022-88380;06/04/2022;720.59;158.53;879.12
FT-2022-88396;05/07/2022;3267.23;718.79;3986.02
FT-2022-88413;02/09/2022;3831.95;843.03;4674.98
FT-2022-88415;09/02/2022;2959.19;651.02;3610.21
FT-2022-88455;14/02/2022;4545.84;1000.08;5545.92
FT-2022-88477;25/04/2022;9604.23;2112.93;11717.16
FT-2022-88494;06/12/2022;4730.82;1040.78;5771.60
FT-2022-88501;12/02/2022;7678.83;1689.34;9368.17
FT-2022-88509;03/09/2022;6107.74;1343.70;7451.44
FT-2022-88515;05/11/2022;12192.74;2682.40;14875.14
FT-2022-88530;04/12/2022;3465.39;762.39;4227.78
FT-2022-88549;25/05/2022;5254.13;1155.91;6410.04
FT-2022-88564;09/02/2022;3376.35;742.80;4119.15
FT-2022-88627;16/11/2022;10446.23;2298.17;12744.40
FT-2022-88630;08/02/2022;10354.28;2277.94;12632.22
FT-2022-88722;23/06/2022;7219.84;1588.36;8808.20
FT-2022-88732;08/09/2022;4161.54;915.54;5077.08
FT-2022-88749;13/01/2022;11305.04;2487.11;13792.15
FT-2022-88752;02/01/2023;9532.40;2097.13;11629.53
FT-2022-88791;08/06/2022;1812.34;398.71;2211.05
FT-2022-88843;31/10/2022;3173.16;698.10;3871.26
FT-2022-88845;18/06/2022;2101.10;462.24;2563.34
FT-2022-88867;11/06/2022;7125.32;1567.57;8692.89
FT-2022-88956;04/09/2022;1274.63;280.42;1555.05
FT-2022-88958;13/03/2022;6885.38;1514.78;8400.16
FT-2022-88997;01/06/2022;5500.98;1210.22;6711.20
FT-2022-89027;27/01/2022;14067.50;3094.85;17162.35
FT-2022-89032;04/04/2022;5969.81;1313.36;7283.17
FT-2022-89046;06/03/2022;3836.07;843.94;4680.01
FT-2022-89131;21/08/2022;9457.05;2080.55;11537.60
FT-2022-89241;25/01/2022;7139.66;1570.73;8710.39
FT-2022-89250;08/12/2022;6509.58;1432.11;7941.69
FT-2022-89255;08/05/2022;3093.46;680.56;3774.02
FT-2022-89340;13/05/2022;12995.49;2859.01;15854.50
FT-2022-89344;03/04/2022;11036.42;2428.01;13464.43
FT-2022-89354;05/02/2022;4594.17;1010.72;5604.89
FT-2022-89356;29/12/2022;1273.70;280.21;1553.91
FT-2022-89357;22/08/2022;7145.75;1572.07;8717.82
FT-2022-89390;05/05/2022;4274.60;940.41;5215.01
FT-2022-89413;10/02/2022;4070.06;895.41;4965.47
FT-2022-89448;25/05/2022;10406.18;2289.36;12695.54
FT-2022-89466;11/10/2022;3426.90;753.92;4180.82
FT-2022-89475;05/07/2022;5459.82;1201.16;6660.98
FT-2022-89535;12/06/2022;2500.18;550.04;3050.22
FT-2022-89618;07/04/2022;13957.29;3070.60;17027.89
FT-2022-89658;09/05/2022;9714.41;2137.17;11851.58
FT-2022-89662;13/04/2022;1244.31;273.75;1518.06
FT-2022-89720;10/01/2022;10996.12;2419.15;13415.27
FT-2022-89770;08/05/2022;3418.62;752.10;4170.72
FT-2022-89773;22/10/2022;6437.76;1416.31;7854.07
FT-2022-89775;10/09/2022;4301.95;946.43;5248.38
FT-2022-89776;30/01/2022;6217.75;1367.90;7585.65
FT-2022-89791;05/08/2022;4910.89;1080.40;5991.29
FT-2022-89808;08/05/2022;1261.99;277.64;1539.63
FT-2022-89816;26/07/2022;1417.62;311.88;1729.50
FT-2022-89826;12/09/2022;3585.00;788.70;4373.70
FT-2022-89863;11/08/2022;2127.50;468.05;2595.55
FT-2022-89931;26/07/2022;9526.28;2095.78;11622.06
FT-2022-89963;18/06/2022;8975.79;1974.67;10950.46
FT-2022-89964;17/01/2022;4660.58;1025.33;5685.91
FT-2022-89971;14/10/2022;7861.08;1729.44;9590.52
FT-2022-89973;15/02/2022;1044.15;229.71;1273.86
FT-2022-89996;15/11/2022;7970.73;1753.56;9724.29
FT-2022-90023;14/05/2022;5865.75;1290.46;7156.21
FT-2022-90032;14/10/2022;2138.12;470.39;2608.51
FT-2022-90045;06/06/2022;4932.38;1085.12;6017.50
FT-2022-90065;19/01/2022;9093.63;2000.60;11094.23
FT-2022-90076;14/02/2022;3506.30;771.39;4277.69
FT-2022-90116;11/11/2022;1187.08;261.16;1448.24
FT-2022-90159;26/04/2022;5038.20;1108.40;6146.60
FT-2022-90187;01/05/2022;14171.42;3117.71;17289.13
FT-2022-90200;06/04/2022;11772.57;2589.97;14362.54
FT-2022-90209;24/09/2022;3435.21;755.75;4190.96
FT-2022-90260;21/03/2022;1442.35;317.32;1759.67
FT-2022-90271;22/11/2022;7899.37;1737.86;9637.23
FT-2022-90287;04/06/2022;1800.84;396.18;2197.02
FT-2022-90296;12/07/2022;4373.55;962.18;5335.73
FT-2022-90328;28/03/2022;2324.50;511.39;2835.89
FT-2022-90385;24/10/2022;3133.71;689.42;3823.13
FT-2022-90386;13/12/2022;1780.03;391.61;2171.64
FT-2022-90418;29/07/2022;5481.74;1205.98;6687.72
FT-2022-90472;28/08/2022;9508.06;2091.77;11599.83
FT-2022-90491;30/11/2022;5823.52;1281.17;7104.69
FT-2022-90579;28/03/2022;10350.78;2277.17;12627.95
FT-2022-90638;16/02/2022;1144.07;251.70;1395.77
FT-2022-90732;26/03/2022;8834.24;1943.53;10777.77
FT-2022-90753;27/09/2022;7176.32;1578.79;8755.11
FT-2022-90766;29/10/2022;6548.91;1440.76;7989.67
FT-2022-90811;10/02/2022;8190.32;1801.87;9992.19
FT-2022-90845;10/05/2022;3664.64;806.22;4470.86
FT-2022-90876;23/05/2022;6436.46;1416.02;7852.48
FT-2022-90884;03/07/2022;2872.60;631.97;3504.57
FT-2022-91073;11/05/2022;2628.30;578.23;3206.53
FT-2022-91119;08/01/2022;9339.57;2054.71;11394.28
FT-2022-91163;18/10/2022;1833.79;403.43;2237.22
FT-2022-91167;02/08/2022;4997.29;1099.40;6096.69
FT-2022-91195;28/08/2022;6951.56;1529.34;8480.90
FT-2022-91218;03/03/2022;1467.35;322.82;1790.17
FT-2022-91220;23/08/2022;2462.31;541.71;3004.02
FT-2022-91222;18/10/2022;1249.33;274.85;1524.18
FT-2022-91231;12/10/2022;5522.13;1214.87;6737.00
FT-2022-91266;19/08/2022;12366.79;2720.69;15087.48
FT-2022-91302;21/09/2022;10009.25;2202.03;12211.28
FT-2022-91319;15/01/2022;12836.31;2823.99;15660.30
FT-2022-91324;13/05/2022;5805.31;1277.17;7082.48
FT-2022-91399;28/04/2022;4689.68;1031.73;5721.41
FT-2022-91405;30/08/2022;9466.83;2082.70;11549.53
FT-2022-91413;18/06/2022;8897.02;1957.34;10854.36
FT-2022-91437;20/09/2022;9283.50;2042.37;11325.87
FT-2022-91455;31/03/2022;2406.87;529.51;2936.38
FT-2022-91525;23/07/2022;4688.03;1031.37;5719.40
FT-2022-91536;13/06/2022;16372.95;3602.05;19975.00
FT-2022-91563;02/12/2022;12974.94;2854.49;15829.43
FT-2022-91577;19/01/2022;2939.00;646.58;3585.58
FT-2022-91580;18/12/2022;11961.00;2631.42;14592.42
FT-2022-91592;19/04/2022;485.57;106.83;592.40
FT-2022-91611;04/12/2022;8274.87;1820.47;10095.34
FT-2022-91618;23/04/2022;4349.81;956.96;5306.77
FT-2022-91629;05/01/2023;9008.55;1981.88;10990.43
FT-2022-91669;18/06/2022;19142.00;4211.24;23353.24
FT-2022-91722;22/05/2022;3480.34;765.67;4246.01
FT-2022-91736;05/01/2023;7419.65;1632.32;9051.97
FT-2022-91842;25/11/2022;9926.83;2183.90;12110.73
FT-2022-91875;18/03/2022;7010.24;1542.25;8552.49
FT-2022-91877;05/10/2022;11274.56;2480.40;13754.96
FT-2022-91900;26/09/2022;6145.26;1351.96;7497.22
FT-2022-91904;30/11/2022;1850.41;407.09;2257.50
FT-2022-91952;28/11/2022;4331.49;952.93;5284.42
FT-2022-91967;13/08/2022;7354.94;1618.09;8973.03
FT-2022-91987;17/11/2022;11552.66;2541.59;14094.25
FT-2022-91989;07/10/2022;6416.57;1411.65;7828.22
FT-2022-92014;16/01/2022;6330.42;1392.69;7723.11
FT-2022-92032;04/11/2022;6423.67;1413.21;7836.88
FT-2022-92035;17/10/2022;9600.75;2112.16;11712.91
FT-2022-92090;06/12/2022;8159.34;1795.05;9954.39
FT-2022-92108;07/06/2022;6407.93;1409.74;7817.67
FT-2022-92134;13/02/2022;2050.10;451.02;2501.12
FT-2022-92137;05/06/2022;764.98;168.30;933.28
FT-2022-92223;05/10/2022;4133.74;909.42;5043.16
FT-2022-92253;09/09/2022;2731.93;601.02;3332.95
FT-2022-92280;08/01/2022;2151.02;473.22;2624.24
FT-2022-92341;04/08/2022;11280.74;2481.76;13762.50
FT-2022-92345;31/01/2022;10825.86;2381.69;13207.55
FT-2022-92346;08/02/2022;10866.09;2390.54;13256.63
FT-2022-92348;05/02/2022;3880.29;853.66;4733.95
FT-2022-92349;31/01/2022;5859.60;1289.11;7148.71
FT-2022-92396;14/06/2022;4693.63;1032.60;5726.23
FT-2022-92397;18/10/2022;3822.38;840.92;4663.30
FT-2022-92410;03/10/2022;8292.52;1824.35;10116.87
FT-2022-92414;24/07/2022;13769.90;3029.38;16799.28
FT-2022-92448;04/04/2022;5023.81;1105.24;6129.05
FT-2022-92470;08/06/2022;1592.77;350.41;1943.18
FT-2022-92513;04/10/2022;9323.53;2051.18;11374.71
FT-2022-92526;22/06/2022;527.05;115.95;643.00
FT-2022-92530;13/03/2022;9303.26;2046.72;11349.98
FT-2022-92538;16/02/2022;8450.10;1859.02;10309.12
FT-2022-92558;12/10/2022;13614.40;2995.17;16609.57
FT-2022-92591;01/09/2022;5805.66;1277.25;7082.91
FT-2022-92635;21/09/2022;2712.89;596.84;3309.73
FT-2022-92638;05/05/2022;1483.23;326.31;1809.54
FT-2022-92655;16/05/2022;13685.20;3010.74;16695.94
FT-2022-92668;07/05/2022;6156.25;1354.38;7510.63
FT-2022-92682;28/03/2022;6538.95;1438.57;7977.52
FT-2022-92715;24/05/2022;2619.42;576.27;3195.69
FT-2022-92721;19/01/2022;7305.52;1607.21;8912.73
FT-2022-92748;08/04/2022;12612.35;2774.72;15387.07
FT-2022-92799;01/02/2022;14592.55;3210.36;17802.91
FT-2022-92853;12/04/2022;13155.47;2894.20;16049.67
FT-2022-92872;18/04/2022;3475.31;764.57;4239.88
FT-2022-92908;09/04/2022;9342.77;2055.41;11398.18
FT-2022-92936;24/06/2022;13583.41;2988.35;16571.76
FT-2022-92944;07/10/2022;7356.92;1618.52;8975.44
FT-2022-92951;04/06/2022;3283.93;722.46;4006.39
FT-2022-92965;30/03/2022;13372.76;2942.01;16314.77
FT-2022-92983;25/12/2022;1884.43;414.57;2299.00
FT-2022-93015;05/01/2022;1104.32;242.95;1347.27
FT-2022-93029;15/12/2022;3448.34;758.63;4206.97
FT-2022-93034;25/10/2022;3556.71;782.48;4339.19
FT-2022-93039;06/05/2022;9793.98;2154.68;11948.66
FT-2022-93057;11/12/2022;2751.06;605.23;3356.29
FT-2022-93060;14/04/2022;1740.07;382.82;2122.89
FT-2022-93110;16/01/2022;14048.28;3090.62;17138.90
FT-2022-93111;21/10/2022;7040.38;1548.88;8589.26
FT-2022-93135;01/03/2022;10395.52;2287.01;12682.53
FT-2022-93138;02/11/2022;2130.36;468.68;2599.04
FT-2022-93159;22/06/2022;9430.89;2074.80;11505.69
FT-2022-93202;08/07/2022;10927.74;2404.10;13331.84
FT-2022-93215;07/04/2022;4383.17;964.30;5347.47
FT-2022-93233;24/11/2022;2037.71;448.30;2486.01
FT-2022-93238;20/07/2022;4132.71;909.20;5041.91
FT-2022-93271;27/09/2022;6065.58;1334.43;7400.01
FT-2022-93279;31/01/2022;1943.68;427.61;2371.29
FT-2022-93289;25/11/2022;10180.36;2239.68;12420.04
FT-2022-93298;27/07/2022;3361.83;739.60;4101.43
FT-2022-93351;20/02/2022;8601.88;1892.41;10494.29
FT-2022-93354;04/04/2022;3383.52;744.37;4127.89
FT-2022-93381;17/11/2022;4782.14;1052.07;5834.21
FT-2022-93403;13/07/2022;4847.81;1066.52;5914.33
FT-2022-93444;28/05/2022;7902.62;1738.58;9641.20
FT-2022-93447;25/11/2022;1955.38;430.18;2385.56
FT-2022-93495;04/03/2022;7814.08;1719.10;9533.18
FT-2022-93528;19/06/2022;2113.33;464.93;2578.26
FT-2022-93530;10/05/2022;5109.31;1124.05;6233.36
FT-2022-93543;11/06/2022;2970.50;653.51;3624.01
FT-2022-93555;25/07/2022;8106.89;1783.52;9890.41
FT-2022-93669;05/02/2022;5802.92;1276.64;7079.56
FT-2022-93728;07/07/2022;6113.68;1345.01;7458.69
FT-2022-93734;23/06/2022;5945.93;1308.10;7254.03
FT-2022-93744;05/06/2022;3904.03;858.89;4762.92
FT-2022-93758;27/06/2022;9486.72;2087.08;11573.80
FT-2022-93766;15/08/2022;7197.76;1583.51;8781.27
FT-2022-93811;13/09/2022;635.73;139.86;775.59
FT-2022-93844;20/02/2022;4285.02;942.70;5227.72
FT-2022-93845;08/08/2022;15874.67;3492.43;19367.10
FT-2022-93852;21/11/2022;4449.74;978.94;5428.68
FT-2022-93867;13/10/2022;2283.38;502.34;2785.72
FT-2022-93880;27/05/2022;4968.28;1093.02;6061.30
FT-2022-93885;07/08/2022;7343.24;1615.51;8958.75
FT-2022-93898;01/07/2022;5189.10;1141.60;6330.70
FT-2022-93903;05/04/2022;1506.96;331.53;1838.49
FT-2022-93939;23/06/2022;6036.19;1327.96;7364.15
FT-2022-93961;19/03/2022;6299.92;1385.98;7685.90
FT-2022-93969;24/04/2022;7022.84;1545.02;8567.86
FT-2022-93972;09/12/2022;3847.79;846.51;4694.30
FT-2022-93975;30/08/2022;2771.18;609.66;3380.84
FT-2022-94016;19/11/2022;8812.85;1938.83;10751.68
FT-2022-94054;23/04/2022;11106.65;2443.46;13550.11
FT-2022-94071;29/06/2022;1780.24;391.65;2171.89
FT-2022-94076;26/01/2022;8689.39;1911.67;10601.06
FT-2022-94110;02/12/2022;5238.05;1152.37;6390.42
FT-2022-94146;24/08/2022;3045.41;669.99;3715.40
FT-2022-94166;11/11/2022;7845.48;1726.01;9571.49
FT-2022-94169;04/12/2022;4021.34;884.69;4906.03
FT-2022-94193;23/10/2022;1900.62;418.14;2318.76
FT-2022-94229;10/12/2022;2946.58;648.25;3594.83
FT-2022-94250;30/01/2022;9091.57;2000.15;11091.72
FT-2022-94251;24/08/2022;6098.72;1341.72;7440.44
FT-2022-94277;11/07/2022;8208.57;1805.89;10014.46
FT-2022-94289;14/09/2022;2691.05;592.03;3283.08
FT-2022-94307;08/12/2022;9404.09;2068.90;11472.99
FT-2022-94358;12/03/2022;9811.79;2158.59;11970.38
FT-2022-94361;04/11/2022;1224.45;269.38;1493.83
FT-2022-94444;23/07/2022;8895.89;1957.10;10852.99
FT-2022-94456;22/09/2022;5544.25;1219.73;6763.98
FT-2022-94480;19/08/2022;5798.72;1275.72;7074.44
FT-2022-94529;11/09/2022;10921.89;2402.82;13324.71
FT-2022-94551;10/01/2022;1602.64;352.58;1955.22
FT-2022-94556;04/09/2022;927.49;204.05;1131.54
FT-2022-94575;30/01/2022;2464.84;542.26;3007.10
FT-2022-94577;08/03/2022;6138.59;1350.49;7489.08
FT-2022-94598;10/03/2022;3266.50;718.63;3985.13
FT-2022-94614;28/05/2022;5906.24;1299.37;7205.61
FT-2022-94636;04/02/2022;4819.32;1060.25;5879.57
FT-2022-94657;24/11/2022;10668.84;2347.14;13015.98
FT-2022-94658;05/11/2022;8879.86;1953.57;10833.43
FT-2022-94675;21/01/2022;7516.44;1653.62;9170.06
FT-2022-94678;30/11/2022;14279.13;3141.41;17420.54
FT-2022-94691;08/06/2022;6156.60;1354.45;7511.05
FT-2022-94696;23/11/2022;13695.33;3012.97;16708.30
FT-2022-94723;12/09/2022;3143.38;691.54;3834.92
FT-2022-94774;16/01/2022;7450.34;1639.07;9089.41
FT-2022-94821;28/08/2022;6392.13;1406.27;7798.40
FT-2022-94842;22/02/2022;16795.00;3694.90;20489.90
FT-2022-94865;17/12/2022;1096.04;241.13;1337.17
FT-2022-94870;18/05/2022;10914.56;2401.20;13315.76
FT-2022-94879;09/05/2022;2015.13;443.33;2458.46
FT-2022-94889;12/04/2022;5092.65;1120.38;6213.03
FT-2022-94915;23/01/2022;2444.12;537.71;2981.83
FT-2022-94922;31/05/2022;8146.06;1792.13;9938.19
FT-2022-94936;21/05/2022;7658.23;1684.81;9343.04
FT-2022-94939;16/12/2022;1621.76;356.79;1978.55
FT-2022-94958;27/01/2022;2500.30;550.07;3050.37
FT-2022-94970;06/07/2022;10796.00;2375.12;13171.12
FT-2022-95003;16/07/2022;9951.73;2189.38;12141.11
FT-2022-95032;24/01/2022;4907.63;1079.68;5987.31
FT-2022-95051;29/06/2022;750.99;165.22;916.21
FT-2022-95115;29/09/2022;376.96;82.93;459.89
FT-2022-95129;21/12/2022;7440.77;1636.97;9077.74
FT-2022-95142;10/07/2022;5586.05;1228.93;6814.98
FT-2022-95147;26/09/2022;5637.72;1240.30;6878.02
FT-2022-95211;16/08/2022;10494.58;2308.81;12803.39
FT-2022-95220;29/05/2022;5440.32;1196.87;6637.19
FT-2022-95285;05/12/2022;6421.86;1412.81;7834.67
FT-2022-95287;09/05/2022;7620.25;1676.45;9296.70
FT-2022-95311;26/09/2022;6669.45;1467.28;8136.73
FT-2022-95325;09/11/2022;5655.47;1244.20;6899.67
FT-2022-95334;02/03/2022;2484.70;546.63;3031.33
FT-2022-95430;26/11/2022;5813.45;1278.96;7092.41
FT-2022-95434;25/03/2022;8184.52;1800.59;9985.11
FT-2022-95442;11/07/2022;7674.49;1688.39;9362.88
FT-2022-95479;07/01/2023;13120.15;2886.43;16006.58
FT-2022-95490;08/01/2022;9525.10;2095.52;11620.62
FT-2022-95496;12/09/2022;3570.45;785.50;4355.95
FT-2022-95628;08/11/2022;2507.22;551.59;3058.81
FT-2022-95658;16/10/2022;2486.74;547.08;3033.82
FT-2022-95824;25/08/2022;6256.68;1376.47;7633.15
FT-2022-95845;19/01/2022;2315.68;509.45;2825.13
FT-2022-95850;31/01/2022;6038.46;1328.46;7366.92
FT-2022-95888;13/11/2022;11356.93;2498.52;13855.45
FT-2022-95926;16/09/2022;10323.96;2271.27;12595.23
FT-2022-95936;29/08/2022;5993.35;1318.54;7311.89
FT-2022-95964;25/11/2022;6898.80;1517.74;8416.54
FT-2022-96014;03/05/2022;7397.92;1627.54;9025.46
FT-2022-96031;19/08/2022;965.75;212.47;1178.22
FT-2022-96036;18/08/2022;11253.46;2475.76;13729.22
FT-2022-96045;24/02/2022;6027.10;1325.96;7353.06
FT-2022-96052;03/12/2022;1050.08;231.02;1281.10
FT-2022-96090;07/02/2022;1554.50;341.99;1896.49
FT-2022-96096;25/12/2022;7493.97;1648.67;9142.64
FT-2022-96135;18/02/2022;890.68;195.95;1086.63
FT-2022-96166;15/01/2022;3596.37;791.20;4387.57
FT-2022-96171;27/08/2022;4202.52;924.55;5127.07
FT-2022-96173;03/07/2022;4930.46;1084.70;6015.16
FT-2022-96181;20/05/2022;8658.22;1904.81;10563.03
FT-2022-96194;09/11/2022;14487.42;3187.23;17674.65
FT-2022-96293;24/07/2022;2086.64;459.06;2545.70
FT-2022-96330;24/05/2022;16715.24;3677.35;20392.59
FT-2022-96332;21/11/2022;13488.21;2967.41;16455.62
FT-2022-96340;20/04/2022;388.62;85.50;474.12
FT-2022-96345;23/08/2022;7412.89;1630.84;9043.73
FT-2022-96367;10/11/2022;2982.45;656.14;3638.59
FT-2022-96370;10/06/2022;1013.04;222.87;1235.91
FT-2022-96393;04/03/2022;6793.29;1494.52;8287.81
FT-2022-96399;27/01/2022;1097.38;241.42;1338.80
FT-2022-96422;29/06/2022;2528.60;556.29;3084.89
FT-2022-96431;17/09/2022;1189.82;261.76;1451.58
FT-2022-96445;14/03/2022;3988.18;877.40;4865.58
FT-2022-96451;13/05/2022;3863.73;850.02;4713.75
FT-2022-96494;06/02/2022;11108.54;2443.88;13552.42
FT-2022-96542;27/12/2022;3435.52;755.81;4191.33
FT-2022-96609;02/11/2022;8218.27;1808.02;10026.29
FT-2022-96685;24/12/2022;433.80;95.44;529.24
FT-2022-96704;07/05/2022;2720.32;598.47;3318.79
FT-2022-96715;18/07/2022;4209.27;926.04;5135.31
FT-2022-96717;26/02/2022;1289.68;283.73;1573.41
FT-2022-96730;01/12/2022;719.12;158.21;877.33
FT-2022-96768;26/09/2022;2570.90;565.60;3136.50
FT-2022-96780;16/04/2022;3850.11;847.02;4697.13
FT-2022-96805;08/03/2022;474.66;104.43;579.09
FT-2022-96946;13/09/2022;5907.92;1299.74;7207.66
FT-2022-96948;06/07/2022;3173.94;698.27;3872.21
FT-2022-96956;06/08/2022;7327.58;1612.07;8939.65
FT-2022-96967;12/03/2022;4931.94;1085.03;6016.97
FT-2022-96969;24/07/2022;3634.99;799.70;4434.69
FT-2022-96991;14/08/2022;4449.43;978.87;5428.30
FT-2022-97010;11/10/2022;2659.67;585.13;3244.80
FT-2022-97036;24/07/2022;5388.72;1185.52;6574.24
FT-2022-97037;12/11/2022;12500.20;2750.04;15250.24
FT-2022-97043;06/06/2022;6654.44;1463.98;8118.42
FT-2022-97056;29/03/2022;1195.82;263.08;1458.90
FT-2022-97058;15/07/2022;4025.28;885.56;4910.84
FT-2022-97067;11/02/2022;10841.26;2385.08;13226.34
FT-2022-97069;23/06/2022;7949.93;1748.98;9698.91
FT-2022-97096;24/11/2022;7834.95;1723.69;9558.64
FT-2022-97137;30/08/2022;6464.30;1422.15;7886.45
FT-2022-97152;07/09/2022;2429.93;534.58;2964.51
FT-2022-97155;24/05/2022;7408.82;1629.94;9038.76
FT-2022-97187;23/02/2022;6672.71;1468.00;8140.71
FT-2022-97193;21/05/2022;7835.05;1723.71;9558.76
FT-2022-97200;29/01/2022;5573.73;1226.22;6799.95
FT-2022-97210;11/09/2022;7536.07;1657.94;9194.01
FT-2022-97231;23/07/2022;1770.10;389.42;2159.52
FT-2022-97251;07/02/2022;3330.29;732.66;4062.95
FT-2022-97273;10/03/2022;12666.63;2786.66;15453.29
FT-2022-97309;06/04/2022;588.02;129.36;717.38
FT-2022-97360;12/06/2022;936.59;206.05;1142.64
FT-2022-97387;01/01/2023;7199.14;1583.81;8782.95
FT-2022-97395;26/10/2022;6532.61;1437.17;7969.78
FT-2022-97488;23/09/2022;9495.60;2089.03;11584.63
FT-2022-97492;26/06/2022;1236.99;272.14;1509.13
FT-2022-97501;11/06/2022;3966.02;872.52;4838.54
FT-2022-97548;10/12/2022;1023.71;225.22;1248.93
FT-2022-97575;26/09/2022;10886.09;2394.94;13281.03
FT-2022-97597;12/05/2022;8628.88;1898.35;10527.23
FT-2022-97604;24/04/2022;4756.76;1046.49;5803.25
FT-2022-97606;15/04/2022;4179.11;919.40;5098.51
